"id_curso";"nome";"id_coordenador";"coordenador";"situacao_curso";"nivel_ensino";"grau_academico";"modalidade_educacao";"area_conhecimento";"tipo_oferta";"turno";"tipo_ciclo_formacao";"municipio";"campus";"id_unidade_responsavel";"unidade_responsavel";"website";"data_funcionamento";"codigo_inep";"dou";"portaria_reconhecimento";"convenio_academico"
"14060530";"III CURSO DE ESPECIALIZAÇÃO EM DIREITO CONSTITUCIONAL";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"8302660";"III CURSO DE ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"";"";"";"";"";""
"129786422";"IMPLANTODONTIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"129786738";"IMPLANTODONTIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"130254049";"IMPLANTODONTIA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"195";"DEPARTAMENTO DE ODONTOLOGIA";"";"";"";"";"";""
"129141688";"INFORMÁTICA NA SAÚDE";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"";"";"";"";"";""
"169264532";"INTELIGÊNCIA DE DADOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"169264924";"INTELIGÊNCIA DE DADOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"169238920";"INTELIGÊNCIA DE DADOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"1205190";"IV CURSO DE ESPECIALIZAÇÃO EM PSICOLOGIA DA SAÚDE: DESENVOLVIMENTO E HOSPITALIZA";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"NATAL";"";"143";"DEPARTAMENTO DE PSICOLOGIA";"";"";"";"";"";""
"118835329";"JORNALISMO";"22930";"FRANCISCO DE ASSIS DUARTE GUIMARAES";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"29462";"";"";""
"130272217";"LEITURA, ESCRITA E REVISÃO DE TEXTOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"50852239";"LETRAS";"5760894";"JOAO BATISTA DA COSTA JUNIOR";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"A Distância";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"1170261";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 913/2018";""
"118836561";"LETRAS - FRANCÊS";"5763447";"RODRIGO SILVA IELPO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"32296";"2012/12/27 00:00:00.000";"Portaria nº 286/2012 - MEC";""
"118840295";"LETRAS - INGLÊS";"5757966";"LUIS ALFREDO FERNANDES DE ASSIS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"34277";"2015/12/30 00:00:00.000";"Portaria nº 1098/2015 - DIREG/MEC";""
"118922026";"LETRAS - LÍNGUA ESPANHOLA";"5764127";"GUILHERME MENDES TOMAZ DOS SANTOS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"CURRAIS NOVOS";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"116626";"2018/03/19 00:00:00.000";"Portaria 185/2018 MEC/SERES";""
"118880834";"LETRAS- LÍNGUA ESPANHOLA E LITERATURAS";"5752165";"IZABEL SOUZA DO NASCIMENTO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"116564";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"118922626";"LETRAS - LÍNGUA PORTUGUESA";"23165";"MARIO LOURENCO DE MEDEIROS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"CURRAIS NOVOS";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"110830";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"118921874";"LETRAS - LÍNGUA PORTUGUESA E LIBRAS";"5757156";"JOATAN DAVID FERREIRA DE MEDEIROS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"1279038";"2017/09/27 00:00:00.000";"PORTARIA Nº 1.011 - MEC";""
"118881115";"LETRAS - LÍNGUA PORTUGUESA E LITERATURAS";"5753666";"CELLINA RODRIGUES MUNIZ";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"31160";"2015/12/30 00:00:00.000";"Portaria nº 1098/2015 - DIREG/MEC";""
"133175344";"LETRAS - PORTUGUÊS E INGLÊS";"23165";"MARIO LOURENCO DE MEDEIROS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Anual";"";"Generalista";"CURRAIS NOVOS";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"1452109";"";"";""
"141357107";"LIBRAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7847";"DEPARTAMENTO DE LETRAS - CERES";"";"";"";"";"";""
"120034266";"LIBRAS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"7847";"DEPARTAMENTO DE LETRAS - CERES";"";"";"";"";"";""
"174979631";"LICENCIATURA EM EDUCAÇÃO INTERCULTURAL INDÍGENA";"5756310";"FRANCISCO FABIO VIEIRA MARCOLINO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Lingüística, Letras e Artes";"Temporário";"";"Generalista";"NATAL";"";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"";"";"";"";"";"PARFOR"
"136088918";"LIN";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"90311125";"LINGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"65";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM";"";"";"";"";"";""
"89444835";"LÍNGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"138";"DEPARTAMENTO DE LETRAS";"";"";"";"";"";""
"90310685";"LÍNGUA PORTUGUESA: GRAMÁTICA, TEXTO E DISCURSO";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"65";"PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM";"";"";"";"";"";""
"153326400";"LÍNGUAS ESTRANGEIRAS PARA INTERNACIONALIZAÇÃO";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"";"";"";"";"";""
"151267858";"LINGUISTICA FORENSE";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"174378552";"LINGUISTICA FORENSE";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"171622659";"LINGUISTICA TEXTUAL";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164579173";"LINGUISTICA TEXTUAL";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164130705";"LINGUISTICA TEXTUAL";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164579401";"LINGUISTICA TEXTUAL";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164355622";"LINGUISTICA TEXTUAL E ENSINO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164522666";"LINGUISTICA TEXTUAL E ENSINO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164599623";"LINGUISTICA TEXTUAL E ENSINO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"164725014";"LINGUISTICA TEXTUAL E ENSINO";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"135464408";"LITERATURA INFANTIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"135463721";"LITERATURA INFANTIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"135464822";"LITERATURA INFANTIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"135449709";"LITERATURA INFNATIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"135342715";"LITERATURA INFNATIL NEGRA NA ESCOLA";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"124439083";"MARKETING";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"169152475";"MARKETING E COMUNICAÇÃO ESTRATÉGICA";"";"";"";"LATO SENSU";"";"Remoto";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"120996572";"MARKETING ESTRATÉGICO";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"85436489";"MATEMÁTICA";"";"";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Exatas e da Terra";"Semestral";"";"Generalista";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"";"";"312333";"2012/12/27 00:00:00.000";"Portaria nº 286/2012 - MEC";"PARFOR"
"111635066";"MATEMÁTICA";"5752280";"ODIRLEI SILVA JESUS";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.ccet.ufrn.br/matematica/";"1969/08/01 00:00:00.000";"312333";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 922/2018";""
"2000055";"MATEMÁTICA";"5752603";"ADRIANO THIAGO LOPES BERNARDINO";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"CAICÓ";"Campus Caicó";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"";"1979/07/20 00:00:00.000";"12354";"2015/12/30 00:00:00.000";"Portaria nº 1098/2015 - DIREG/MEC";""
"2000054";"MATEMÁTICA";"26132";"MARCELO GOMES PEREIRA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"http://www.ccet.ufrn.br/matematica/";"1969/08/01 00:00:00.000";"12333";"2016/12/15 00:00:00.000";"Portaria nº 797/2016 - MEC";""
"2000134";"MATEMÁTICA";"5755416";"JAQUES SILVEIRA LOPES";"ATIVO";"GRADUAÇÃO";"LICENCIATURA";"A Distância";"Ciências Exatas e da Terra";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"";"2020/01/01 00:00:00.000";"99898";"2018/12/28 00:00:00.000";"Portaria MEC/SERES Nº 913/2018";""
"127083477";"MBA DESIGN: INDUSTRIA 4.0";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"9109";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA, TECNOLOGIA E INOVAÇÃO";"";"";"";"";"";""
"16365610";"MBA em Gestão de Cooperativas";"";"";"ATIVO";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"";"";"";"";"";""
"155261296";"MBA EM GESTÃO DE MPE";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"31011";"FACULDADE DE ENGENHARIA, LETRAS E CIÊNCIAS SOCIAIS DO SERIDÓ - FELCS";"";"";"";"";"";""
"170249297";"MBA EM INTELIGÊNCIA DE DADOS";"";"";"";"LATO SENSU";"";"Presencial";"";"";"";"";"";"";"6069";"INSTITUTO METROPOLE DIGITAL";"";"";"";"";"";""
"104831949";"MEDICINA";"5764042";"HELYSON DA NOBREGA DINIZ";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"CAICÓ";"";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"";"";"1202546";"2014/05/13 00:00:00.000";"Portaria nº 274/2014 - SERES/MEC";""
"2000056";"MEDICINA";"5751929";"ANDRE GUSTAVO PIRES DE SOUSA";"ATIVO";"GRADUAÇÃO";"BACHARELADO";"Presencial";"Ciências da Saúde";"Regular";"Matutino, Vespertino e Noturno";"Generalista";"NATAL";"Campus Central";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"http://prograd.ufrn.br/";"1956/03/01 00:00:00.000";"12345";"2017/12/18 00:00:00.000";"Portaria MEC nº 1.345";""
"172033985";"MEDICINA PSICODÉLICA";"";"";"";"LATO SENSU";"";"Semi-Presencial";"";"";"";"";"";"";"6026";"INSTITUTO DO CÉREBRO";"";"";"";"";"";""
"131039818";"MEIO AMBIENTE, SAÚDE E DESENVOLVIMENTO";"";"";"";"LATO SENSU";"";"A Distância";"";"";"";"";"";"";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"";"";"";"";"";""
"315764";"MESTRADO EM ADMINISTRAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Generalista";"NATAL";"";"74";"PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO";"";"";"";"";"";""
"315784";"MESTRADO EM ANTROPOLOGIA SOCIAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"1442";"PROGRAMA DE PÓS-GRADUAÇÃO EM ANTROPOLOGIA SOCIAL";"";"";"";"";"";""
"315766";"MESTRADO EM ARQUITETURA E URBANISMO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Generalista";"NATAL";"";"102";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO";"";"";"";"";"";""
"507420";"MESTRADO EM ARTES CÊNICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"4073";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS";"";"";"";"";"";""
"177654352";"MESTRADO EM ARTES VISUAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Lingüística, Letras e Artes";"Regular";"";"Generalista";"NATAL";"";"32957";"PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES VISUAIS";"";"";"";"";"";""
"164535758";"MESTRADO EM ASSISTÊNCIA FARMACÊUTICA EM REDE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"31835";"PROGRAMA DE PÓS GRADUAÇÃO EM ASSISTÊNCIA FARMACÊUTICA EM REDE";"";"";"";"";"";""
"115845492";"MESTRADO EM BIOINFORMÁTICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"9814";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOINFORMÁTICA";"";"";"";"";"";""
"98469607";"MESTRADO EM BIOLOGIA ESTRUTURAL E FUNCIONAL";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"7805";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA ESTRUTURAL E FUNCIONAL";"";"";"";"";"";""
"101050284";"MESTRADO EM BIOLOGIA PARASITÁRIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"8085";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOLOGIA PARASITÁRIA";"";"";"";"";"";""
"315769";"MESTRADO EM BIOQUÍMICA E BIOLOGIA MOLECULAR";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"31300";"PROGRAMA DE PÓS-GRADUAÇÃO EM BIOQUÍMICA E BIOLOGIA MOLECULAR";"";"";"";"";"";""
"173546000";"MESTRADO EM CIÊNCIA DA INFORMAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Generalista";"NATAL";"";"32531";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA DA INFORMAÇÃO";"";"";"";"";"";""
"315770";"MESTRADO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Generalista";"NATAL";"";"68";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS";"";"";"";"";"";""
"315786";"MESTRADO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Generalista";"NATAL";"";"2598";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO";"";"";"";"";"";""
"140178600";"MESTRADO EM CIÊNCIAS APLICADAS À SAÚDE DA MULHER";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"30544";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS APLICADAS À SAÚDE DA MULHER";"";"";"";"";"";""
"315782";"MESTRADO EM CIÊNCIAS BIOLÓGICAS";"";"";"EXTINTO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"431";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS BIOLÓGICAS";"";"";"";"";"";""
"91805256";"MESTRADO EM CIÊNCIAS CLIMÁTICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Anual";"";"Generalista";"NATAL";"";"5211";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS";"";"";"";"";"";""
"108416320";"MESTRADO EM CIÊNCIAS CONTÁBEIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Anual";"";"Generalista";"NATAL";"";"9066";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS";"";"";"";"";"";""
"118768231";"MESTRADO EM CIÊNCIAS DA REABILITAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"SANTA CRUZ";"";"10117";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA REABILITAÇÃO";"";"";"";"";"";""
"315773";"MESTRADO EM CIÊNCIAS DA SAÚDE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"66";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS DA SAÚDE";"";"";"";"";"";""
"315775";"MESTRADO EM CIÊNCIAS FARMACÊUTICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"366";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FARMACÊUTICAS";"";"";"";"";"";""
"168173013";"MESTRADO EM CIÊNCIAS FISIOLÓGICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"32254";"PROGRAMA DE PÓS-GRADUAÇÃO MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS (CCS/FACISA)";"";"";"";"";"";""
"90156472";"MESTRADO EM CIÊNCIAS FLORESTAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Agrárias";"Regular";"";"Generalista";"MACAÍBA";"";"6381";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS FLORESTAIS";"";"";"";"";"";""
"130260333";"MESTRADO EM CIÊNCIAS ODONTOLÓGICAS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"11354";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS ODONTOLÓGICAS";"";"";"";"";"";""
"315776";"MESTRADO EM CIÊNCIAS SOCIAIS";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"360";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS";"";"";"";"";"";""
"50798281";"MESTRADO EM DEMOGRAFIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Exatas e da Terra";"Regular";"";"Generalista";"NATAL";"";"5570";"PROGRAMA DE PÓS-GRADUAÇÃO EM DEMOGRAFIA";"";"";"";"";"";""
"315781";"MESTRADO EM DESENVOLVIMENTO E MEIO AMBIENTE";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Outra";"Regular";"";"Generalista";"NATAL";"";"423";"PROGRAMA REGIONAL DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE - PRODEMA";"";"";"";"";"";""
"315779";"MESTRADO EM DIREITO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Generalista";"NATAL";"";"404";"PROGRAMA DE PÓS-GRADUAÇÃO EM DIREITO";"";"";"";"";"";""
"9513330";"MESTRADO EM ECOLOGIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Biológicas";"Regular";"";"Generalista";"NATAL";"";"4846";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECOLOGIA";"";"";"";"";"";""
"315744";"MESTRADO EM ECONOMIA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Sociais Aplicadas";"Regular";"";"Generalista";"NATAL";"";"434";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA";"";"";"";"";"";""
"315745";"MESTRADO EM EDUCAÇÃO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências Humanas";"Regular";"";"Generalista";"NATAL";"";"363";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO";"";"";"";"";"";""
"50980468";"MESTRADO EM EDUCAÇÃO FÍSICA";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Ciências da Saúde";"Regular";"";"Generalista";"NATAL";"";"5591";"PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA";"";"";"";"";"Portaria MEC 1364 - 29set2011. DOU 30set2011";""
"175720345";"MESTRADO EM ENERGIA E PETRÓLEO";"";"";"ATIVO";"MESTRADO";"";"Presencial";"Engenharias";"Regular";"";"Generalista";"NATAL";"";"32914";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENERGIA E PETRÓLEO";"";"";"";"";"";""
